   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/uautomizer.xml
name:                    uautomizer
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Sun, 2025-04-20 10:06:55 EEST
tool:                    ULTIMATE Automizer 0.3.0-d790fecc
tool executable:         /usr/svcomp/tools/UAutomizer-linux/Ultimate.py
options:                 --full-output
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.107 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--full-output' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
zephyr.yml                      TIMEOUT                        120.11      121.01        None
zstd.yml                        unknown                         73.09       75.99        None
zstdFixed.yml                   unknown                         71.82       74.94        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          2178.38      613.70           -


no-overflow.no-overflow
Run set 2 of 2 with options '--full-output' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
gpac.yml                false(no-overflow)              10.51       11.63        None
gpac_15.yml             false(no-overflow)               4.89        5.30        None
kilo.yml                false(no-overflow)               5.18        5.59        None
libsndfile.yml          false(no-overflow)              12.41       13.69        None
mujs.yml                TIMEOUT                        120.80      124.37        None
plutovg.yml             false(no-overflow)               5.37        5.81        None
-------------------------------------------------------------------------------------
Run set 2               done                            38.39      125.10           -

Statistics:            113 Files
  correct:              22
    correct true:        4
    correct false:      18
  incorrect:             5
    incorrect true:      5
    incorrect false:     0
  unknown:              86
  Score:              -134 (max: 143)
