   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/ukojak.xml
name:                    ukojak
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Fri, 2025-04-18 20:05:11 EEST
tool:                    ULTIMATE Kojak 0.3.0-d790fecc
tool executable:         /usr/svcomp/tools/UAutomizer-linux/Ultimate.py
options:                 --full-output
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.104 MHz
ram:                     8330.235904 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--full-output' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
mongooseFixed.yml               true                            17.50       19.68        None
mongoose_1.yml                  true                             8.38        9.32        None
moonlight-common-c.yml          TIMEOUT                        120.92      136.95        None
nanopb.yml                      false(valid-deref)              57.65       64.28        None
netatalk.yml                    unknown                         75.57       88.03        None
netatalkFixed.yml               TIMEOUT                        120.92      136.93        None
netconsd.yml                    ERROR (7)                       12.06       13.57        None
openNDS_1.yml                   TIMEOUT                        120.94      133.69        None
openNDS_1Fixed.yml              TIMEOUT                        120.94      133.91        None
openSC.yml                      TIMEOUT                        120.89      134.12        None
openSCFixed.yml                 TIMEOUT                        120.93      133.96        None
openrazer.yml                   TIMEOUT                        120.94      133.95        None
openrazerFixed.yml              TIMEOUT                        120.94      133.61        None
openrazerFound.yml              TIMEOUT                        120.94      134.13        None
pacparser.yml                   unknown                         78.51       90.38        None
pacparserFixed.yml              unknown                         83.71       96.10        None
picotcp.yml                     unknown                         16.25       19.04        None
picotcpFixed.yml                unknown                         16.10       18.98        None
pjproject.yml                   true                            31.15       34.68        None
ppp.yml                         TIMEOUT                        120.94      133.97        None
radare2Fixed.yml                TIMEOUT                        120.80      139.07        None
radare2_1.yml                   unknown                         26.58       31.37        None
radare2_1Fixed.yml              unknown                         26.30       31.40        None
radare2_2.yml                   TIMEOUT                        121.03      134.80        None
radare2_2Fixed.yml              TIMEOUT                        120.93      135.02        None
rizin.yml                       false(valid-deref)              11.34       12.98        None
smartdns.yml                    TIMEOUT                        120.89      136.56        None
sniproxy.yml                    unknown                         24.56       29.65        None
sniproxyFixed.yml               true                            12.10       13.93        None
sofia-sip.yml                   false(valid-deref)              11.26       12.72        None
sofia-sipFixed.yml              unknown                         24.69       29.51        None
sofia-sip_1.yml                 false(valid-deref)              15.42       17.60        None
sofia-sip_2.yml                 false(valid-deref)              63.75       71.16        None
stb.yml                         TIMEOUT                        120.93      133.68        None
stb_1.yml                       unknown                         32.10       38.09        None
tinydir.yml                     unknown                         60.00       70.71        None
tinytiff.yml                    true                            89.09       98.77        None
wasm-micro-runtime.yml          false(valid-deref)              10.42       11.85        None
wasm-micro-runtimeFixed.yml     true                            12.85       14.96        None
zchunk.yml                      TIMEOUT                        121.02      133.71        None
zchunkFixed.yml                 TIMEOUT                        120.20      132.62        None
zephyr.yml                      TIMEOUT                        121.03      133.95        None
zstd.yml                        unknown                         68.00       77.77        None
zstdFixed.yml                   unknown                         65.19       74.84        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          1981.15      668.48           -


no-overflow.no-overflow
Run set 2 of 2 with options '--full-output' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
gpac.yml                false(no-overflow)              10.34       12.54        None
gpac_15.yml             false(no-overflow)               5.07        5.80        None
kilo.yml                false(no-overflow)               5.24        6.05        None
libsndfile.yml          false(no-overflow)              11.72       14.30        None
mujs.yml                TIMEOUT                        120.22      133.89        None
plutovg.yml             false(no-overflow)               5.20        6.24        None
-------------------------------------------------------------------------------------
Run set 2               done                            37.63      134.59           -

Statistics:            113 Files
  correct:              22
    correct true:        4
    correct false:      18
  incorrect:             5
    incorrect true:      5
    incorrect false:     0
  unknown:              86
  Score:              -134 (max: 143)
