   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/cbmc.xml
name:                    cbmc
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Fri, 2025-04-18 20:17:24 EEST
tool:                    CBMC 5.70.0 (cbmc-5.70.0-121-g4f69955d00)
tool executable:         /usr/svcomp/tools/cbmc/cbmc
options:                 --graphml-witness witness.graphml
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.104 MHz
ram:                     8330.235904 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--graphml-witness witness.graphml' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
gpac_7.yml                      TIMEOUT                         98.49      181.12        None
gpac_8.yml                      false(valid-deref)               1.14        1.94        None
gpac_9.yml                      false(valid-deref)               1.91        3.32        None
gps-sdr-sim.yml                 ERROR (137)                     10.91       24.89        None
gss-ntlmssp.yml                 false(valid-deref)               2.01        3.47        None
gss-ntlmsspFixed.yml            TIMEOUT                        120.19      172.83        None
hyperkit_1.yml                  false(valid-deref)               0.45        0.67        None
hyperkit_1Fixed.yml             true                             0.64        0.86        None
jhead.yml                       TIMEOUT                        121.38      154.95        None
jhead_1.yml                     false(valid-deref)              31.06       63.18        None
jq.yml                          ERROR (137)                     27.96       49.27        None
json-c.yml                      TIMEOUT                         89.51      181.17        None
json-parser.yml                 ERROR (137)                      6.81        9.87        None
json-parserFixed.yml            ERROR (137)                      8.29       15.15        None
krb5.yml                        false(valid-free)                0.72        1.70        None
krb5Fixed.yml                   ERROR (137)                     36.15       62.23        None
libeconf.yml                    unknown                         62.58      106.68        None
liblouis.yml                    false(valid-memtrack)            0.43        0.64        None
libming_1.yml                   TIMEOUT                        109.02      181.27        None
libpe.yml                       false(valid-deref)               0.78        1.03        None
libredwg.yml                    false(valid-deref)               3.14        3.93        None
libredwg_1.yml                  false(valid-deref)               2.29        4.44        None
libredwg_1Fixed.yml             ERROR (137)                     46.49       62.89        None
memcached.yml                   ERROR (137)                     11.93       18.87        None
minizip-ng.yml                  false(unreach-call)              3.64        4.99        None
minizip-ngFixed.yml             ERROR (137)                     20.91       34.01        None
minizip-ng_1.yml                false(valid-deref)               0.15        0.19        None
minizip-ng_1Fixed.yml           TIMEOUT                        113.17      181.25        None
mongoose.yml                    false(valid-deref)               0.34        0.93        None
mongooseFixed.yml               ERROR (137)                     12.43       30.97        None
mongoose_1.yml                  false(valid-deref)               2.63        3.24        None
moonlight-common-c.yml          ERROR (137)                    116.72      176.06        None
nanopb.yml                      false(valid-deref)               0.37        0.58        None
netatalk.yml                    ERROR (137)                     24.20       33.98        None
netatalkFixed.yml               ERROR (137)                     21.90       28.60        None
netconsd.yml                    ERROR (137)                     48.37       80.52        None
openNDS_1.yml                   ERROR (137)                     59.68       82.33        None
openNDS_1Fixed.yml              TIMEOUT                        100.08      181.20        None
openSC.yml                      ERROR (137)                      8.44       11.03        None
openSCFixed.yml                 ERROR (137)                      5.66        8.08        None
openrazer.yml                   TIMEOUT                         97.88      181.35        None
openrazerFixed.yml              TIMEOUT                        112.90      181.28        None
openrazerFound.yml              false(valid-deref)               0.69        1.09        None
pacparser.yml                   false(unreach-call)              2.22        3.25        None
pacparserFixed.yml              ERROR (137)                      9.06       15.59        None
picotcp.yml                     false(valid-free)                0.15        0.36        None
picotcpFixed.yml                TIMEOUT                        120.42      156.10        None
pjproject.yml                   TIMEOUT                        117.00      180.93        None
ppp.yml                         ERROR (137)                     76.24      123.31        None
radare2Fixed.yml                true                             0.79        1.07        None
radare2_1.yml                   false(valid-deref)               0.19        0.24        None
radare2_1Fixed.yml              OUT OF MEMORY                   96.53      162.35        None
radare2_2.yml                   ERROR (137)                     40.81       57.48        None
radare2_2Fixed.yml              ERROR (137)                     45.28       66.78        None
rizin.yml                       ERROR (137)                      6.04        8.24        None
smartdns.yml                    ERROR (137)                     45.07       70.42        None
sniproxy.yml                    ERROR (137)                     10.73       14.14        None
sniproxyFixed.yml               ERROR (137)                     11.31       15.99        None
sofia-sip.yml                   false(valid-deref)               0.15        0.40        None
sofia-sipFixed.yml              ERROR (137)                      8.68       11.54        None
sofia-sip_1.yml                 false(valid-deref)               0.30        0.54        None
sofia-sip_2.yml                 false(valid-deref)               0.33        0.40        None
stb.yml                         TIMEOUT                        120.62      166.92        None
stb_1.yml                       ERROR (137)                     11.98       20.59        None
tinydir.yml                     false(valid-deref)               1.41        3.17        None
tinytiff.yml                    false(valid-deref)               2.76        3.57        None
wasm-micro-runtime.yml          false(valid-deref)               0.13        0.17        None
wasm-micro-runtimeFixed.yml     TIMEOUT                        120.81      163.33        None
zchunk.yml                      false(valid-deref)               1.24        1.84        None
zchunkFixed.yml                 ERROR (137)                     28.41       51.69        None
zephyr.yml                      TIMEOUT                        120.86      158.79        None
zstd.yml                        false(valid-deref)               0.16        0.42        None
zstdFixed.yml                   ERROR (137)                     40.01       59.73        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          1388.63      408.21           -


no-overflow.no-overflow
Run set 2 of 2 with options '--graphml-witness witness.graphml' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
gpac.yml                false(no-overflow)               0.10        0.21        None
gpac_15.yml             false(no-overflow)               0.10        0.20        None
kilo.yml                false(no-overflow)               0.11        0.20        None
libsndfile.yml          false(no-overflow)               0.26        0.36        None
mujs.yml                false(no-overflow)              16.97       18.73        None
plutovg.yml             false(no-overflow)               0.13        0.18        None
-------------------------------------------------------------------------------------
Run set 2               done                            17.69       18.98           -

Statistics:            113 Files
  correct:              50
    correct true:        3
    correct false:      47
  incorrect:             0
    incorrect true:      0
    incorrect false:     0
  unknown:              63
  Score:                53 (max: 143)
