   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/cpa-bam-smg.xml
name:                    cpa-bam-smg
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Fri, 2025-04-04 09:50:32 EEST
tool:                    CPAchecker 2.0.1-svn-38892M
tool executable:         /usr/svcomp/tools/cpa-bam-smg/scripts/cpa.sh
options:                 -svcomp22-bam-smg -disable-java-assertions -heap 10000m -setprop counterexample.export.graphml=witness.graphml -setprop cpa.arg.proofWitness=witness.graphml -setprop termination.violation.witness=witness.graphml -setprop counterexample.export.compressWitness=false -setprop overflow.config=/usr/svcomp/svcomp25--overflow.properties
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.108 MHz
ram:                     8330.235904 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '-svcomp22-bam-smg -disable-java-assertions -heap 10000m -setprop counterexample.export.graphml=witness.graphml -setprop cpa.arg.proofWitness=witness.graphml -setprop termination.violation.witness=witness.graphml -setprop counterexample.export.compressWitness=false -setprop overflow.config=/usr/svcomp/svcomp25--overflow.properties' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
gpac_19.yml                     ERROR                            3.17        3.59        None
gpac_1Fixed.yml                 ERROR                            3.14        3.48        None
gpac_3.yml                      ERROR                            3.14        3.47        None
gpac_5.yml                      ERROR                            2.35        2.63        None
gpac_5Fixed.yml                 ERROR                            2.78        3.08        None
gpac_6.yml                      false(valid-deref)               3.93        4.34        None
gpac_7.yml                      TIMEOUT                        122.24      134.57        None
gpac_8.yml                      ERROR                            3.38        3.74        None
gpac_9.yml                      false(valid-deref)               3.94        4.35        None
gps-sdr-sim.yml                 ERROR                            3.36        3.73        None
gss-ntlmssp.yml                 ERROR                            3.33        3.70        None
gss-ntlmsspFixed.yml            ERROR                            3.35        3.73        None
hyperkit_1.yml                  false(valid-deref)               6.52        7.34        None
hyperkit_1Fixed.yml             true                             4.13        4.57        None
jhead.yml                       ERROR                            3.14        3.48        None
jhead_1.yml                     TIMEOUT                        121.06      133.62        None
jq.yml                          ERROR                            3.12        3.46        None
json-c.yml                      TIMEOUT                        121.79      134.04        None
json-parser.yml                 ERROR                            3.23        3.59        None
json-parserFixed.yml            ERROR                            3.26        3.61        None
kilo.yml                        ERROR                            3.38        3.74        None
krb5.yml                        ERROR                            4.73        5.23        None
krb5Fixed.yml                   ERROR                            4.48        4.95        None
libeconf.yml                    true                             2.96        3.29        None
liblouis.yml                    ERROR                            3.18        3.54        None
libming_1.yml                   ERROR                            3.08        3.42        None
libpe.yml                       ERROR                            3.19        3.56        None
libredwg.yml                    ERROR                            3.41        3.78        None
libredwg_1.yml                  ERROR                            3.37        3.73        None
libredwg_1Fixed.yml             ERROR (parsing failed)           1.54        1.74        None
memcached.yml                   ERROR                            3.39        3.77        None
minizip-ng.yml                  ERROR                            2.97        3.28        None
minizip-ngFixed.yml             ERROR                            3.29        3.63        None
minizip-ng_1.yml                ERROR                            3.31        3.66        None
minizip-ng_1Fixed.yml           ERROR                            3.14        3.50        None
mongoose.yml                    ERROR                            3.29        3.64        None
mongooseFixed.yml               ERROR                            3.31        3.76        None
mongoose_1.yml                  true                             3.23        3.58        None
moonlight-common-c.yml          ERROR                            3.39        3.82        None
nanopb.yml                      ERROR                            3.30        3.71        None
netatalk.yml                    ERROR                            3.24        3.64        None
netatalkFixed.yml               ERROR                            3.45        3.86        None
netconsd.yml                    ERROR                            3.39        3.77        None
openNDS_1.yml                   ERROR                            3.45        3.83        None
openNDS_1Fixed.yml              ERROR                            3.52        3.90        None
openSC.yml                      ERROR                            3.52        4.00        None
openSCFixed.yml                 ERROR                            3.52        3.89        None
openrazer.yml                   ERROR                            4.89        5.40        None
openrazerFixed.yml              ERROR                            4.65        5.13        None
pacparser.yml                   ERROR                            3.36        3.73        None
pacparserFixed.yml              ERROR                            3.38        3.74        None
picotcp.yml                     false(valid-free)                8.88        9.79        None
picotcpFixed.yml                false(valid-free)                8.73        9.64        None
pjproject.yml                   ERROR                            3.68        4.07        None
plutovg.yml                     ERROR                            3.29        3.65        None
ppp.yml                         false(valid-deref)               2.96        3.37        None
radare2.yml                     ERROR                            4.05        4.52        None
radare2Fixed.yml                false(valid-memtrack)            3.78        4.21        None
radare2_1.yml                   ERROR                            3.37        3.74        None
radare2_1Fixed.yml              ERROR                            3.35        3.73        None
radare2_2.yml                   ERROR                            3.37        3.74        None
radare2_2Fixed.yml              ERROR                            3.39        3.77        None
rizin.yml                       ERROR                            3.16        3.52        None
smartdns.yml                    ERROR                            3.41        3.79        None
sniproxy.yml                    ERROR                            3.07        3.40        None
sniproxyFixed.yml               ERROR                            3.28        3.63        None
sofia-sip.yml                   ERROR                            3.24        3.59        None
sofia-sipFixed.yml              ERROR                            3.25        3.60        None
sofia-sip_1.yml                 ERROR                            3.28        3.64        None
sofia-sip_2.yml                 ERROR                            3.10        3.44        None
stb.yml                         ERROR                            2.97        3.29        None
stb_1.yml                       ERROR                            4.32        4.79        None
tinydir.yml                     ERROR                            3.15        3.50        None
tinytiff.yml                    false(valid-free)                3.20        3.55        None
wasm-micro-runtime.yml          ERROR                            3.08        3.40        None
wasm-micro-runtimeFixed.yml     ERROR                            2.99        3.31        None
zchunk.yml                      ERROR                            2.83        3.14        None
zchunkFixed.yml                 ERROR                            3.00        3.33        None
zephyr.yml                      ERROR                            2.92        3.23        None
zstd.yml                        ERROR                            2.84        3.17        None
zstdFixed.yml                   ERROR                            2.67        3.01        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          1142.86      145.60           -


no-overflow.no-overflow
Run set 2 of 2 with options '-svcomp22-bam-smg -disable-java-assertions -heap 10000m -setprop counterexample.export.graphml=witness.graphml -setprop cpa.arg.proofWitness=witness.graphml -setprop termination.violation.witness=witness.graphml -setprop counterexample.export.compressWitness=false -setprop overflow.config=/usr/svcomp/svcomp25--overflow.properties' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
NTSC-CRT.yml            unknown                          1.86        2.18        None
gpac.yml                unknown                          1.79        2.09        None
gpac_15.yml             unknown                          1.61        1.89        None
gpac_9.yml              unknown                          1.89        2.21        None
kilo.yml                unknown                          2.00        2.32        None
libredwg_1.yml          unknown                          1.87        2.19        None
libredwg_1Fixed.yml     ERROR (parsing failed)           1.35        1.59        None
libsndfile.yml          unknown                          1.68        1.99        None
mujs.yml                unknown                          1.86        2.16        None
nanopb.yml              unknown                          2.02        2.33        None
netconsd.yml            unknown                          1.97        2.25        None
plutovg.yml             unknown                          1.86        2.18        None
stb.yml                 unknown                          1.88        2.23        None
sysstat.yml             unknown                          1.88        2.23        None
zchunk.yml              unknown                          1.84        2.22        None
zchunkFixed.yml         unknown                          1.92        2.14        None
-------------------------------------------------------------------------------------
Run set 2               done                            29.21        2.86           -

Statistics:            124 Files
  correct:              13
    correct true:        2
    correct false:      11
  incorrect:             3
    incorrect true:      2
    incorrect false:     1
  unknown:             108
  Score:               -65 (max: 155)
