   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/symbiotic.xml
name:                    symbiotic
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Sat, 2025-04-05 09:48:08 EEST
tool:                    symbiotic 10.0.0-rc1-f6104f53
tool executable:         /usr/svcomp/tools/symbiotic/bin/symbiotic
options:                 --sv-comp
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.095 MHz
ram:                     8330.235904 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--sv-comp' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
---------------------------------------------------------------------------------------------
Run set 1                       done                           619.64      461.68           -


no-overflow.no-overflow
Run set 2 of 2 with options '--sv-comp' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
NTSC-CRT.yml            true                             0.34        0.42        None
gpac.yml                false(no-overflow)               1.36        1.53        None
gpac_15.yml             false(no-overflow)               2.43        2.69        None
gpac_9.yml              true                             0.32        0.37        None
kilo.yml                false(no-overflow)               2.25        2.50        None
libredwg_1.yml          TIMEOUT (verification)         120.46      132.46        None
libredwg_1Fixed.yml     TIMEOUT (verification)         120.45      132.45        None
libsndfile.yml          false(no-overflow)              12.45       13.72        None
mujs.yml                false(no-overflow)               9.60       10.58        None
nanopb.yml              TIMEOUT (verification)         120.05      132.04        None
netconsd.yml            TIMEOUT (verification)         120.06      132.09        None
plutovg.yml             false(no-overflow)              33.28       36.73        None
stb.yml                 false(no-overflow)               1.47        1.64        None
sysstat.yml             true                             0.34        0.40        None
zchunk.yml              TIMEOUT (verification)         120.96      133.04        None
zchunkFixed.yml         TIMEOUT (verification)         120.95      133.05        None
-------------------------------------------------------------------------------------
Run set 2               done                            65.85      133.86           -

Statistics:            124 Files
  correct:              38
    correct true:        2
    correct false:      36
  incorrect:             9
    incorrect true:      6
    incorrect false:     3
  unknown:              77
  Score:              -200 (max: 155)
