   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/uautomizer.xml
name:                    uautomizer
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Fri, 2025-04-18 19:28:24 EEST
tool:                    ULTIMATE Automizer 0.3.0-d790fecc
tool executable:         /usr/svcomp/tools/UAutomizer-linux/Ultimate.py
options:                 --full-output
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.104 MHz
ram:                     8330.235904 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--full-output' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
zstd.yml                        unknown                         69.08       78.33        None
zstdFixed.yml                   unknown                         68.96       78.63        None
---------------------------------------------------------------------------------------------
Run set 1                       done                          2161.02      674.03           -


no-overflow.no-overflow
Run set 2 of 2 with options '--full-output' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
gpac.yml                false(no-overflow)              11.16       13.17        None
gpac_15.yml             false(no-overflow)               5.35        6.27        None
kilo.yml                false(no-overflow)               5.44        6.26        None
libsndfile.yml          false(no-overflow)              12.11       14.89        None
mujs.yml                TIMEOUT                        121.05      134.77        None
plutovg.yml             false(no-overflow)               5.57        6.46        None
-------------------------------------------------------------------------------------
Run set 2               done                            39.67      135.50           -

Statistics:            113 Files
  correct:              22
    correct true:        4
    correct false:      18
  incorrect:             5
    incorrect true:      5
    incorrect false:     0
  unknown:              86
  Score:              -134 (max: 143)
