   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/esbmc-kind.xml
name:                    esbmc-kind
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Sun, 2025-04-13 10:23:17 EEST
tool:                    ESBMC
tool executable:         /usr/svcomp/tools/esbmc-kind/esbmc-wrapper.py
options:                 -s kinduction
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.081 MHz
ram:                     8330.231808 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '-s kinduction' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
rizin.yml                       false(valid-deref)               2.99        3.12        None
smartdns.yml                    OUT OF MEMORY                   47.88       49.82        None
sniproxy.yml                    TIMEOUT                        120.90      124.77        None
sniproxyFixed.yml               TIMEOUT                        120.91      124.74        None
sofia-sip.yml                   false(valid-deref)               0.33        0.36        None
sofia-sipFixed.yml              TIMEOUT                        120.90      124.76        None
sofia-sip_1.yml                 false(valid-deref)               0.47        0.50        None
sofia-sip_2.yml                 false(valid-deref)               1.21        1.39        None
stb.yml                         TIMEOUT                        120.90      124.77        None
stb_1.yml                       TIMEOUT                        120.90      124.87        None
tinydir.yml                     false(valid-deref)               0.67        0.71        None
tinytiff.yml                    false(valid-memtrack)           30.69       31.92        None
wasm-micro-runtime.yml          false(valid-deref)               0.32        0.37        None
wasm-micro-runtimeFixed.yml     TIMEOUT                        120.91      124.73        None
zchunk.yml                      false(valid-deref)               2.65        2.78        None
zchunkFixed.yml                 TIMEOUT                        120.88      125.35        None
zephyr.yml                      TIMEOUT                        120.89      125.40        None
zstd.yml                        false(valid-deref)               0.49        0.53        None
zstdFixed.yml                   TIMEOUT                        120.90      124.72        None
---------------------------------------------------------------------------------------------
Run set 1                       done                           331.85      536.71           -


no-overflow.no-overflow
Run set 2 of 2 with options '-s kinduction' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
gpac.yml                false(no-overflow)               0.29        0.45        None
gpac_15.yml             false(no-overflow)               0.26        0.41        None
kilo.yml                false(no-overflow)               0.23        0.39        None
libsndfile.yml          false(no-overflow)               0.35        0.49        None
mujs.yml                false(no-overflow)              31.59       32.74        None
plutovg.yml             false(no-overflow)               0.33        0.46        None
-------------------------------------------------------------------------------------
Run set 2               done                            33.04       32.93           -

Statistics:            114 Files
  correct:              49
    correct true:        3
    correct false:      46
  incorrect:             0
    incorrect true:      0
    incorrect false:     0
  unknown:              65
  Score:                52 (max: 144)
