   BENCHMARK INFORMATION
benchmark definition:    /mnt/a/master/master/sv-comp_tools/symbiotic.xml
name:                    symbiotic
run sets:                valid-memsafety.valid-memsafety, no-overflow.no-overflow
date:                    Fri, 2025-04-18 19:08:11 EEST
tool:                    symbiotic 10.0.0-rc1-f6104f53
tool executable:         /usr/svcomp/tools/symbiotic/bin/symbiotic
options:                 --sv-comp
parallel runs:           16
resource limits:
- memory:                4000.0 MB
- time:                  120 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    raltvein
os:                      Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 9 7900X 12-Core Processor
- cores:                 16
- max frequency:         4691.104 MHz
ram:                     8330.235904 MB
------------------------------------------------------------



valid-memsafety.valid-memsafety
Run set 1 of 2 with options '--sv-comp' and propertyfile 'None'

inputfile                       status                       cpu time   wall time        host
gpac_16Fixed.yml                TIMEOUT (verification)         120.73      141.41        None
gpac_16Found.yml                false(valid-deref)               2.98        3.01        None
gpac_17.yml                     false(valid-deref)              10.85       10.89        None
gpac_18.yml                     false(valid-deref)               0.79        0.84        None
gpac_19.yml                     false(valid-deref)              15.60       15.93        None
gpac_1Fixed.yml                 TIMEOUT (verification)         120.81      144.51        None
gpac_3.yml                      TIMEOUT (verification)         120.63      150.35        None
gpac_5.yml                      false(valid-deref)               0.64        0.68        None
gpac_5Fixed.yml                 TIMEOUT (verification)         122.34      146.81        None
gpac_6.yml                      false(valid-deref)              16.31       16.69        None
gpac_7.yml                      ERROR(returned 1, verification-finished)        0.57        0.86        None
gpac_8.yml                      ERROR(returned 1, verification-finished)        2.98        3.43        None
gpac_9.yml                      ERROR(returned 1, verification-finished)        0.74        0.98        None
gps-sdr-sim.yml                 ERROR(returned 1, verification-finished)        0.69        0.98        None
gss-ntlmssp.yml                 false(valid-deref)              10.96       11.13        None
gss-ntlmsspFixed.yml            TIMEOUT (verification)         121.06      144.92        None
hyperkit_1.yml                  false(valid-deref)               0.70        0.74        None
hyperkit_1Fixed.yml             true                             0.68        0.72        None
jhead.yml                       TIMEOUT (verification)         120.94      148.17        None
jhead_1.yml                     OUT OF MEMORY (KILLED (signal 9, verification))      117.81      147.36        None
jq.yml                          false(valid-deref)              12.07       12.15        None
json-c.yml                      ERROR(unknown, verification-finished)        0.72        0.76        None
json-parser.yml                 false(valid-deref)               3.13        3.17        None
json-parserFixed.yml            TIMEOUT (verification)         120.55      143.14        None
krb5.yml                        false(valid-free)                3.45        4.23        None
krb5Fixed.yml                   TIMEOUT (verification)         108.44      182.60        None
libeconf.yml                    TIMEOUT (verification)         120.44      147.20        None
liblouis.yml                    TIMEOUT (verification)         120.65      177.04        None
libming_1.yml                   TIMEOUT (verification)         104.81      182.53        None
libpe.yml                       false(valid-deref)               1.80        2.00        None
libredwg.yml                    false(valid-deref)               8.90        9.89        None
libredwg_1.yml                  false(valid-deref)               6.69        8.53        None
libredwg_1Fixed.yml             TIMEOUT (verification)         121.64      179.76        None
memcached.yml                   TIMEOUT (verification)         120.86      171.39        None
minizip-ng.yml                  false(valid-deref)              22.25       23.57        None
minizip-ngFixed.yml             TIMEOUT (verification)         120.94      172.62        None
minizip-ng_1.yml                false(valid-deref)               2.88        4.39        None
minizip-ng_1Fixed.yml           TIMEOUT (verification)         120.93      172.47        None
mongoose.yml                    false(valid-deref)               1.03        1.08        None
mongooseFixed.yml               TIMEOUT (verification)         117.84      181.01        None
mongoose_1.yml                  true                             0.45        0.48        None
moonlight-common-c.yml          ERROR(returned 1, verification-finished)        3.46        4.00        None
nanopb.yml                      false(valid-deref)               2.31        2.52        None
netatalk.yml                    TIMEOUT (verification)         118.40      181.01        None
netatalkFixed.yml               TIMEOUT (verification)         121.03      180.89        None
netconsd.yml                    TIMEOUT (verification)         120.80      173.20        None
openNDS_1.yml                   TIMEOUT (verification)         107.66      181.01        None
openNDS_1Fixed.yml              TIMEOUT (verification)         108.23      181.01        None
openSC.yml                      TIMEOUT (verification)         120.08      176.64        None
openSCFixed.yml                 TIMEOUT (verification)         120.44      181.01        None
openrazer.yml                   TIMEOUT (verification)         120.92      140.50        None
openrazerFixed.yml              TIMEOUT (verification)         120.88      135.43        None
openrazerFound.yml              false(valid-deref)               3.44        5.09        None
pacparser.yml                   TIMEOUT (verification)         120.33      135.16        None
pacparserFixed.yml              TIMEOUT (verification)         120.23      134.58        None
picotcp.yml                     false(valid-free)                1.31        1.36        None
picotcpFixed.yml                ERROR(returned 1, verification-finished)        1.82        2.28        None
pjproject.yml                   TIMEOUT (verification)         120.17      136.00        None
ppp.yml                         TIMEOUT (verification)         120.98      135.74        None
radare2Fixed.yml                ERROR(returned 1, verification-finished)        1.36        1.69        None
radare2_1.yml                   false(valid-deref)               1.40        1.45        None
radare2_1Fixed.yml              TIMEOUT (verification)         121.03      134.94        None
radare2_2.yml                   TIMEOUT (verification)         120.24      133.01        None
radare2_2Fixed.yml              TIMEOUT (verification)         120.97      132.99        None
rizin.yml                       TIMEOUT (verification)         120.99      134.20        None
smartdns.yml                    TIMEOUT (verification)         121.02      136.88        None
sniproxy.yml                    TIMEOUT (verification)         121.01      134.88        None
sniproxyFixed.yml               TIMEOUT (verification)         120.84      133.73        None
sofia-sip.yml                   false(valid-deref)               1.07        1.22        None
sofia-sipFixed.yml              TIMEOUT (verification)         120.21      133.37        None
sofia-sip_1.yml                 false(valid-deref)               1.41        1.57        None
sofia-sip_2.yml                 false(valid-deref)               1.80        2.00        None
stb.yml                         false(valid-deref)               5.51        6.01        None
stb_1.yml                       ERROR(returned 1, verification-finished)        2.12        2.72        None
tinydir.yml                     TIMEOUT (verification)         120.95      133.73        None
tinytiff.yml                    ERROR(unknown, verification-finished)        0.58        0.67        None
wasm-micro-runtime.yml          false(valid-deref)               0.86        0.98        None
wasm-micro-runtimeFixed.yml     TIMEOUT (verification)         121.10      133.43        None
zchunk.yml                      false(valid-deref)               4.48        8.21        None
zchunkFixed.yml                 TIMEOUT (verification)         121.02      127.17        None
zephyr.yml                      TIMEOUT (verification)         121.02      123.38        None
zstd.yml                        false(valid-deref)               1.64        2.10        None
zstdFixed.yml                   TIMEOUT (verification)         121.04      122.66        None
---------------------------------------------------------------------------------------------
Run set 1                       done                           257.52      584.21           -


no-overflow.no-overflow
Run set 2 of 2 with options '--sv-comp' and propertyfile 'None'

inputfile               status                       cpu time   wall time        host
-------------------------------------------------------------------------------------
gpac.yml                false(no-overflow)               1.15        1.19        None
gpac_15.yml             false(no-overflow)               1.75        1.80        None
kilo.yml                false(no-overflow)               0.58        0.61        None
libsndfile.yml          false(no-overflow)               7.84        7.87        None
mujs.yml                false(no-overflow)               8.58        8.61        None
plutovg.yml             false(no-overflow)              29.77       30.57        None
-------------------------------------------------------------------------------------
Run set 2               done                            49.65       30.75           -

Statistics:            113 Files
  correct:              44
    correct true:        2
    correct false:      42
  incorrect:             2
    incorrect true:      2
    incorrect false:     0
  unknown:              67
  Score:               -18 (max: 143)
